distance,dropoff_h3,duration,pickup_h3
34798.7,8a2a10088287fff,3136.9,882a103b15fffff
32925.1,8a2a100ab42ffff,2947.1,882a103b15fffff
33374.4,8a2a100d24affff,3018.9,882a103b15fffff
26678.5,8a2a1072dd9ffff,2774.5,882a103b15fffff
27042.6,8a2a10728907fff,2769.4,882a103b15fffff
31252.0,8a2a100d2b9ffff,2838.8,882a103b15fffff
33691.8,8a2a1072515ffff,3021.1,882a103b15fffff
34200.7,8a2a1008b8a7fff,3089.8,882a103b15fffff
33375.2,8a2a100d249ffff,3017.6,882a103b15fffff
32523.1,8a2a100d3cc7fff,2916.3,882a103b15fffff
30759.0,8a2a1008dba7fff,2794.7,882a103b15fffff
30445.2,8a2a100d282ffff,2719.6,882a103b15fffff
26491.1,8a2a1072ca07fff,2797.0,882a103b15fffff
31300.8,8a2a100d6c6ffff,2872.8,882a103b15fffff
27406.0,8a2a100d3507fff,2948.5,882a103b15fffff
33317.3,8a2a1008c20ffff,2976.4,882a103b15fffff
36607.9,8a2a100ae0e7fff,3023.2,882a103b15fffff
31505.2,8a2a100d6377fff,2796.0,882a103b15fffff
30878.1,8a2a100d28cffff,2785.4,882a103b15fffff
32951.0,8a2a100d2787fff,3034.5,882a103b15fffff
27360.8,8a2a100d370ffff,2916.4,882a103b15fffff
38361.9,8a2a100aec27fff,3107.1,882a103b15fffff
33143.6,8a2a1008baa7fff,3033.2,882a103b15fffff
31975.1,8a2a10725b47fff,2887.2,882a103b15fffff
36640.6,8a2a100ae29ffff,3044.8,882a103b15fffff
28076.0,8a2a1072c46ffff,2950.8,882a103b15fffff
34012.9,8a2a1008b827fff,3071.6,882a103b15fffff
31551.6,8a2a100ab6c7fff,2856.5,882a103b15fffff
31918.7,8a2a100d6737fff,2833.1,882a103b15fffff
36044.4,8a2a100ae39ffff,2972.5,882a103b15fffff
30656.5,8a2a100d448ffff,2837.9,882a103b15fffff
32555.0,8a2a100d64c7fff,2902.6,882a103b15fffff
31351.2,8a2a100d2a2ffff,2828.7,882a103b15fffff
37562.1,8a2a100ae9b7fff,3066.9,882a103b15fffff
28133.8,8a2a1072c19ffff,2961.8,882a103b15fffff
35236.5,8a2a100aa02ffff,3086.0,882a103b15fffff
31816.3,8a2a100d6acffff,2844.3,882a103b15fffff
33795.7,8a2a10089a67fff,2969.1,882a103b15fffff
32005.2,8a2a100d2ac7fff,2864.8,882a103b15fffff
37769.5,8a2a100a12affff,3081.8,882a103b15fffff
30831.0,8a2a100d05b7fff,2781.7,882a103b15fffff
33853.7,8a2a1008c887fff,3018.4,882a103b15fffff
29422.3,8a2a10721b4ffff,3116.5,882a103b15fffff
33413.5,8a2a1008b077fff,3028.6,882a103b15fffff
31006.7,8a2a100d6067fff,2835.5,882a103b15fffff
32323.6,8a2a1008d347fff,2891.6,882a103b15fffff
31890.3,8a2a1008d357fff,2948.6,882a103b15fffff
34941.4,8a2a100f64dffff,2965.3,882a103b15fffff
26527.8,8a2a1072c31ffff,2736.8,882a103b15fffff
31097.6,8a2a1008dd6ffff,2796.3,882a103b15fffff
33315.0,8a2a10725b2ffff,2939.6,882a103b15fffff
33397.9,8a2a100aa24ffff,2976.8,882a103b15fffff
29185.4,8a2a1072cd27fff,3102.2,882a103b15fffff
36639.7,8a2a10088677fff,3091.1,882a103b15fffff
27758.2,8a2a1072c95ffff,2903.9,882a103b15fffff
31215.0,8a2a100d66dffff,2785.1,882a103b15fffff
28095.1,8a2a1072810ffff,2918.5,882a103b15fffff
32990.9,8a2a107252cffff,2962.8,882a103b15fffff
32060.0,8a2a100d2c8ffff,2882.9,882a103b15fffff
27551.6,8a2a100d224ffff,2974.0,882a103b15fffff
32108.2,8a2a100ab6affff,2890.6,882a103b15fffff
29003.5,8a2a1072d807fff,2904.9,882a103b15fffff
34010.2,8a2a10088917fff,3053.2,882a103b15fffff
32519.6,8a2a100d2387fff,2979.6,882a103b15fffff
33830.5,8a2a1008c817fff,3000.3,882a103b15fffff
33398.6,8a2a10725027fff,2987.1,882a103b15fffff
31144.3,8a2a100d6677fff,2785.2,882a103b15fffff
28123.7,8a2a107288cffff,2903.2,882a103b15fffff
33957.2,8a2a100aa22ffff,3026.5,882a103b15fffff
33770.6,8a2a1008d2d7fff,2948.1,882a103b15fffff
33014.1,8a2a1008c3a7fff,2961.1,882a103b15fffff
32400.3,8a2a100d64e7fff,2870.4,882a103b15fffff
33385.1,8a2a10089ce7fff,3045.1,882a103b15fffff
33697.5,8a2a10089437fff,3045.1,882a103b15fffff
33885.2,8a2a100898dffff,2955.1,882a103b15fffff
32145.4,8a2a1008d35ffff,2858.2,882a103b15fffff
27618.3,8a2a1072d937fff,2912.8,882a103b15fffff
31849.6,8a2a100d4caffff,2844.4,882a103b15fffff
26622.7,8a2a1072dd8ffff,2756.6,882a103b15fffff
34370.1,8a2a1008b8b7fff,3107.9,882a103b15fffff
32863.0,8a2a1008cb1ffff,2929.0,882a103b15fffff
34093.5,8a2a10089167fff,2984.9,882a103b15fffff
33557.2,8a2a1008c8cffff,2986.6,882a103b15fffff
34373.0,8a2a1008bd4ffff,3108.6,882a103b15fffff
27931.0,8a2a1072c1affff,2933.0,882a103b15fffff
34993.9,8a2a100aa16ffff,3068.8,882a103b15fffff
34416.5,8a2a1008b9a7fff,3105.3,882a103b15fffff
27750.4,8a2a10728997fff,2873.4,882a103b15fffff
31598.3,8a2a1008966ffff,2876.7,882a103b15fffff
37838.1,8a2a100ae99ffff,3110.7,882a103b15fffff
38279.6,8a2a100a1767fff,3143.2,882a103b15fffff
32540.8,8a2a1008dcc7fff,2940.1,882a103b15fffff
38939.4,8a2a100a101ffff,3205.4,882a103b15fffff
32979.6,8a2a1008c14ffff,2963.5,882a103b15fffff
31506.1,8a2a100ab66ffff,2839.0,882a103b15fffff
33181.3,8a2a10089947fff,2941.7,882a103b15fffff
32498.1,8a2a1008c327fff,2929.6,882a103b15fffff
28700.0,8a2a10728c4ffff,2953.4,882a103b15fffff
31808.9,8a2a1008925ffff,2902.4,882a103b15fffff
33039.6,8a2a100d3c87fff,2976.2,882a103b15fffff
33346.2,8a2a1008c8dffff,2963.6,882a103b15fffff
27211.4,8a2a1072c077fff,2837.2,882a103b15fffff
38798.9,8a2a100aec17fff,3143.5,882a103b15fffff
33971.6,8a2a1008b957fff,3061.1,882a103b15fffff
32729.8,8a2a1008c277fff,2946.1,882a103b15fffff
28261.2,8a2a1072cc0ffff,2978.6,882a103b15fffff
27932.0,8a2a1072c107fff,2935.8,882a103b15fffff
34801.8,8a2a10088aeffff,3020.7,882a103b15fffff
33852.1,8a2a10088967fff,3023.7,882a103b15fffff
31640.8,8a2a100d2337fff,2888.6,882a103b15fffff
27313.0,8a2a1072dd47fff,2855.4,882a103b15fffff
33339.2,8a2a1008d61ffff,2984.5,882a103b15fffff
27460.8,8a2a100d30e7fff,2895.2,882a103b15fffff
31495.8,8a2a100d63b7fff,2805.5,882a103b15fffff
30887.6,8a2a100d44affff,2836.9,882a103b15fffff
33407.2,8a2a1008990ffff,2910.7,882a103b15fffff
27494.1,8a2a100d3597fff,2937.3,882a103b15fffff
32144.3,8a2a1008d057fff,2901.8,882a103b15fffff
33358.1,8a2a1008bb87fff,3054.4,882a103b15fffff
31181.4,8a2a100d6277fff,2770.0,882a103b15fffff
34120.5,8a2a1008989ffff,2992.0,882a103b15fffff
31436.5,8a2a100d211ffff,2852.3,882a103b15fffff
33418.8,8a2a1008c39ffff,3007.1,882a103b15fffff
37681.1,8a2a100a129ffff,3087.4,882a103b15fffff
28932.9,8a2a1072d817fff,2899.9,882a103b15fffff
32687.5,8a2a100ab4d7fff,2941.8,882a103b15fffff
33449.4,8a2a1008c867fff,2998.1,882a103b15fffff
31826.5,8a2a1008d047fff,2861.9,882a103b15fffff
30823.6,8a2a100d2b87fff,2784.7,882a103b15fffff
26651.2,8a2a100d37a7fff,2830.9,882a103b15fffff
36603.4,8a2a100880c7fff,3132.5,882a103b15fffff
26191.9,8a2a100d379ffff,2757.9,882a103b15fffff
34902.2,8a2a100aa767fff,3090.2,882a103b15fffff
33826.3,8a2a10089a5ffff,2958.9,882a103b15fffff
30972.6,8a2a100d638ffff,2760.6,882a103b15fffff
28037.4,8a2a1072c197fff,2955.1,882a103b15fffff
32795.0,8a2a1008c317fff,2931.2,882a103b15fffff
36864.0,8a2a100ae09ffff,3029.4,882a103b15fffff
36974.9,8a2a100ae80ffff,3024.4,882a103b15fffff
31944.3,8a2a100d6c37fff,2896.5,882a103b15fffff
30276.0,8a2a100d6b07fff,2781.4,882a103b15fffff
27168.2,8a2a1072c16ffff,2824.3,882a103b15fffff
27582.0,8a2a1072dc77fff,2892.6,882a103b15fffff
32919.9,8a2a1008b287fff,3004.1,882a103b15fffff
33707.3,8a2a10089b97fff,2983.9,882a103b15fffff
28111.3,8a2a1072c52ffff,2946.2,882a103b15fffff
32161.8,8a2a1008d247fff,2867.1,882a103b15fffff
30154.3,8a2a100d2877fff,2691.5,882a103b15fffff
27628.4,8a2a1072c62ffff,2861.7,882a103b15fffff
27275.5,8a2a100d3567fff,2928.3,882a103b15fffff
26500.8,8a2a1072cb57fff,2795.2,882a103b15fffff
38614.7,8a2a100a1797fff,3134.6,882a103b15fffff
27270.7,8a2a100d3cdffff,2929.6,882a103b15fffff
37325.9,8a2a100aab17fff,3077.3,882a103b15fffff
26408.1,8a2a1072c30ffff,2723.6,882a103b15fffff
30986.6,8a2a1008db17fff,2830.9,882a103b15fffff
32793.1,8a2a100f259ffff,2874.1,882a103b15fffff
34149.2,8a2a10088a07fff,3063.9,882a103b15fffff
35006.3,8a2a100aa3b7fff,3088.3,882a103b15fffff
33088.2,8a2a100894effff,3017.4,882a103b15fffff
33853.1,8a2a1008c86ffff,3052.4,882a103b15fffff
38234.2,8a2a100aac5ffff,3118.2,882a103b15fffff
32849.9,8a2a100ab0b7fff,2949.6,882a103b15fffff
32067.9,8a2a100d221ffff,2941.4,882a103b15fffff
35927.0,8a2a100aac6ffff,3169.8,882a103b15fffff
28289.4,8a2a1072ccf7fff,2976.8,882a103b15fffff
33589.9,8a2a1008894ffff,3001.7,882a103b15fffff
35905.8,8a2a1008816ffff,3148.3,882a103b15fffff
28153.5,8a2a1072c7a7fff,2901.8,882a103b15fffff
28336.5,8a2a1072cd6ffff,2984.4,882a103b15fffff
39826.7,8a2a100a141ffff,3219.3,882a103b15fffff
31275.2,8a2a1008d8b7fff,2835.3,882a103b15fffff
26087.8,8a2a1072cb4ffff,2743.8,882a103b15fffff
36047.4,8a2a1008801ffff,3093.2,882a103b15fffff
29752.1,8a2a10728007fff,2987.2,882a103b15fffff
36492.8,8a2a100ae2dffff,3017.7,882a103b15fffff
37286.5,8a2a100ae56ffff,3086.6,882a103b15fffff
32990.1,8a2a1008d71ffff,2951.6,882a103b15fffff
27476.9,8a2a1072895ffff,2819.0,882a103b15fffff
35685.1,8a2a10088277fff,3120.7,882a103b15fffff
38907.6,8a2a100a1ab7fff,3183.7,882a103b15fffff
33408.1,8a2a1008d487fff,2989.9,882a103b15fffff
31940.6,8a2a100892effff,2921.3,882a103b15fffff
32337.3,8a2a100ab7b7fff,2908.5,882a103b15fffff
31885.3,8a2a100d2aeffff,2855.2,882a103b15fffff
32658.4,8a2a1008d777fff,2950.7,882a103b15fffff
33249.9,8a2a1008c237fff,2981.7,882a103b15fffff
32192.9,8a2a1008cadffff,2882.7,882a103b15fffff
30765.1,8a2a100d29affff,2749.4,882a103b15fffff
32359.4,8a2a100d235ffff,2980.0,882a103b15fffff
38369.7,8a2a100aeab7fff,3120.4,882a103b15fffff
26902.3,8a2a100d3607fff,2842.1,882a103b15fffff
32327.0,8a2a100d2567fff,2922.0,882a103b15fffff
32565.7,8a2a1008c26ffff,2914.2,882a103b15fffff
27265.0,8a2a100d37affff,2917.6,882a103b15fffff
33332.7,8a2a1008c21ffff,2985.1,882a103b15fffff
34043.2,8a2a10089537fff,3075.8,882a103b15fffff
34528.5,8a2a100aa65ffff,3057.5,882a103b15fffff
31558.8,8a2a100d2a0ffff,2849.1,882a103b15fffff
33415.6,8a2a1008b0effff,3038.5,882a103b15fffff
30649.5,8a2a100d68e7fff,2805.8,882a103b15fffff
33310.2,8a2a10089b07fff,2911.3,882a103b15fffff
31926.2,8a2a100d2aaffff,2847.1,882a103b15fffff
39158.2,8a2a100a102ffff,3249.1,882a103b15fffff
32761.1,8a2a100ab55ffff,2942.0,882a103b15fffff
31261.0,8a2a1008d127fff,2820.5,882a103b15fffff
33786.2,8a2a1008c747fff,3027.5,882a103b15fffff
27707.0,8a2a1072c82ffff,2911.6,882a103b15fffff
32029.2,8a2a100d256ffff,2911.0,882a103b15fffff
30975.9,8a2a100d6257fff,2779.0,882a103b15fffff
40837.3,8a2a100aad07fff,3225.2,882a103b15fffff
28777.2,8a2a100d26dffff,3050.3,882a103b15fffff
27049.8,8a2a1072c29ffff,2781.8,882a103b15fffff
32958.2,8a2a1008908ffff,3013.0,882a103b15fffff
32398.9,8a2a1008b207fff,2976.7,882a103b15fffff
34382.4,8a2a100aa35ffff,2975.5,882a103b15fffff
31720.6,8a2a1008dbaffff,2844.0,882a103b15fffff
26278.3,8a2a1072ca0ffff,2770.0,882a103b15fffff
26368.0,8a2a1072ca77fff,2784.5,882a103b15fffff
34878.1,8a2a10088127fff,3105.3,882a103b15fffff
28931.2,8a2a10721a5ffff,3058.4,882a103b15fffff
28460.1,8a2a1072c6a7fff,2959.2,882a103b15fffff
31952.0,8a2a100d2397fff,2923.9,882a103b15fffff
32909.1,8a2a10089787fff,3005.6,882a103b15fffff
33391.8,8a2a10725007fff,2994.0,882a103b15fffff
33348.4,8a2a1008c8effff,2973.2,882a103b15fffff
38745.3,8a2a100a109ffff,3196.8,882a103b15fffff
34510.2,8a2a100abcf7fff,2955.9,882a103b15fffff
26119.3,8a2a100d3697fff,2752.8,882a103b15fffff
35714.9,8a2a100881affff,3080.0,882a103b15fffff
30761.2,8a2a100d28c7fff,2767.0,882a103b15fffff
40428.6,8a2a10085b4ffff,3209.0,882a103b15fffff
27261.7,8a2a100d372ffff,2902.5,882a103b15fffff
31691.9,8a2a100d6d57fff,2880.0,882a103b15fffff
31526.9,8a2a1008dd0ffff,2830.5,882a103b15fffff
33604.5,8a2a1008d4dffff,2999.5,882a103b15fffff
33214.1,8a2a10721b67fff,3040.0,882a103b15fffff
32437.7,8a2a10725b07fff,2866.4,882a103b15fffff
26826.1,8a2a1072dcaffff,2795.5,882a103b15fffff
32721.0,8a2a1008b2e7fff,2984.7,882a103b15fffff
30228.2,8a2a100d2827fff,2690.7,882a103b15fffff
27381.7,8a2a100d36cffff,2857.3,882a103b15fffff
31888.3,8a2a100d2cf7fff,2859.7,882a103b15fffff
38498.7,8a2a100a10effff,3168.0,882a103b15fffff
34348.0,8a2a1008b917fff,3111.5,882a103b15fffff
33937.2,8a2a1008c137fff,3030.0,882a103b15fffff
39771.5,8a2a100a140ffff,3217.2,882a103b15fffff
37408.0,8a2a100ae947fff,3077.8,882a103b15fffff
31774.9,8a2a10089297fff,2897.3,882a103b15fffff
32951.8,8a2a1072538ffff,2937.8,882a103b15fffff
28340.9,8a2a100d3587fff,2974.0,882a103b15fffff
35763.2,8a2a100aac4ffff,3124.6,882a103b15fffff
26859.1,8a2a1072ca87fff,2788.1,882a103b15fffff
35951.3,8a2a100883a7fff,3136.7,882a103b15fffff
31860.8,8a2a100d2347fff,2918.9,882a103b15fffff
32984.9,8a2a1008d677fff,2992.6,882a103b15fffff
31922.5,8a2a1008dc4ffff,2867.8,882a103b15fffff
31101.9,8a2a100d212ffff,2808.9,882a103b15fffff
31611.4,8a2a1008926ffff,2901.2,882a103b15fffff
33999.7,8a2a100aaaaffff,2968.6,882a103b15fffff
31104.1,8a2a100d639ffff,2774.4,882a103b15fffff
33780.3,8a2a100894b7fff,3051.9,882a103b15fffff
33541.9,8a2a1008c28ffff,3023.2,882a103b15fffff
32442.7,8a2a1008b35ffff,2962.8,882a103b15fffff
33703.3,8a2a100aaae7fff,2911.5,882a103b15fffff
33915.2,8a2a100abdb7fff,2929.2,882a103b15fffff
27344.8,8a2a1072c167fff,2848.1,882a103b15fffff
39196.7,8a2a100a1157fff,3258.4,882a103b15fffff
32844.5,8a2a10725ab7fff,2907.2,882a103b15fffff
39589.7,8a2a100ae55ffff,3175.2,882a103b15fffff
31427.0,8a2a100d2a77fff,2834.3,882a103b15fffff
27876.3,8a2a1072c68ffff,2892.8,882a103b15fffff
30503.7,8a2a100d68dffff,2779.8,882a103b15fffff
37076.1,8a2a100ae177fff,3066.3,882a103b15fffff
38918.4,8a2a100a1a87fff,3209.3,882a103b15fffff
28272.4,8a2a1072c45ffff,2913.3,882a103b15fffff
31738.3,8a2a100892b7fff,2902.4,882a103b15fffff
31980.5,8a2a1008dc37fff,2889.8,882a103b15fffff
28173.4,8a2a1072ccc7fff,2959.2,882a103b15fffff
28919.3,8a2a107281a7fff,2987.6,882a103b15fffff
33345.8,8a2a1008b3a7fff,3019.4,882a103b15fffff
35649.8,8a2a100aa027fff,3159.4,882a103b15fffff
29407.6,8a2a10721b57fff,3110.6,882a103b15fffff
40334.8,8a2a10085b6ffff,3205.2,882a103b15fffff
30988.7,8a2a100d6957fff,2826.1,882a103b15fffff
32550.8,8a2a10725b27fff,2900.3,882a103b15fffff
32944.7,8a2a100abcdffff,2961.8,882a103b15fffff
37237.5,8a2a100ae18ffff,3072.2,882a103b15fffff
36141.6,8a2a100aea87fff,2988.4,882a103b15fffff
30721.2,8a2a100d0487fff,2770.8,882a103b15fffff
37220.3,8a2a100ae837fff,3038.0,882a103b15fffff
36998.0,8a2a100ae037fff,3075.1,882a103b15fffff
30678.9,8a2a1008d84ffff,2792.6,882a103b15fffff
32710.8,8a2a100d240ffff,2971.7,882a103b15fffff
38189.3,8a2a100a169ffff,3113.8,882a103b15fffff
32069.0,8a2a1008dc5ffff,2888.3,882a103b15fffff
26289.9,8a2a1072c377fff,2706.6,882a103b15fffff
34118.3,8a2a1008b967fff,3113.7,882a103b15fffff
32632.7,8a2a100d2c97fff,2918.0,882a103b15fffff
32846.1,8a2a100f24a7fff,2876.8,882a103b15fffff
31422.2,8a2a100d202ffff,2852.8,882a103b15fffff
37860.2,8a2a100aa89ffff,3118.7,882a103b15fffff
32175.1,8a2a1008d04ffff,2903.7,882a103b15fffff
33109.7,8a2a100891affff,3013.9,882a103b15fffff
35284.1,8a2a1008b01ffff,3139.1,882a103b15fffff
33267.3,8a2a100d2417fff,3003.0,882a103b15fffff
31698.1,8a2a1008dab7fff,2836.0,882a103b15fffff
34726.1,8a2a1008866ffff,3124.5,882a103b15fffff
39297.3,8a2a100a116ffff,3199.3,882a103b15fffff
33003.6,8a2a1008c02ffff,2939.8,882a103b15fffff
33704.2,8a2a1072564ffff,3009.3,882a103b15fffff
36154.9,8a2a100ae317fff,2996.7,882a103b15fffff
32086.5,8a2a100d20c7fff,2917.9,882a103b15fffff
37165.2,8a2a100ae8f7fff,3054.6,882a103b15fffff
26927.4,8a2a1072c327fff,2794.5,882a103b15fffff
33452.8,8a2a100d6417fff,2978.4,882a103b15fffff
26985.2,8a2a100d361ffff,2896.0,882a103b15fffff
27717.5,8a2a100d225ffff,2970.4,882a103b15fffff
32193.9,8a2a10725b77fff,2870.4,882a103b15fffff
34094.3,8a2a1008885ffff,3037.4,882a103b15fffff
37077.6,8a2a100aa847fff,3093.4,882a103b15fffff
37591.3,8a2a100aec5ffff,3092.0,882a103b15fffff
33669.7,8a2a1008c2cffff,3003.6,882a103b15fffff
34491.0,8a2a1008da67fff,2947.2,882a103b15fffff
33509.9,8a2a1008955ffff,3059.1,882a103b15fffff
33665.3,8a2a1008c82ffff,2996.0,882a103b15fffff
33428.3,8a2a100ab587fff,3002.7,882a103b15fffff
38737.3,8a2a100a17b7fff,3139.5,882a103b15fffff
37902.9,8a2a100aad4ffff,3101.5,882a103b15fffff
32736.7,8a2a1008d557fff,2938.9,882a103b15fffff
34557.6,8a2a100d4c8ffff,2902.8,882a103b15fffff
30661.3,8a2a100d628ffff,2773.1,882a103b15fffff
26557.3,8a2a1072c227fff,2745.3,882a103b15fffff
33673.4,8a2a1008c29ffff,3070.5,882a103b15fffff
34135.0,8a2a1008c917fff,3021.0,882a103b15fffff
30962.0,8a2a100d2b0ffff,2803.5,882a103b15fffff
33082.6,8a2a100d2797fff,3025.3,882a103b15fffff
35317.9,8a2a100aa8dffff,3108.6,882a103b15fffff
34651.3,8a2a10721b9ffff,3138.9,882a103b15fffff
32517.3,8a2a1008b227fff,2963.2,882a103b15fffff
33022.9,8a2a100d2557fff,3010.7,882a103b15fffff
34806.0,8a2a1008b0c7fff,3018.1,882a103b15fffff
30853.5,8a2a100d6137fff,2808.8,882a103b15fffff
35025.2,8a2a10088a77fff,3036.9,882a103b15fffff
37601.6,8a2a100ae89ffff,3090.1,882a103b15fffff
32713.2,8a2a1008d51ffff,2939.2,882a103b15fffff
33825.9,8a2a10721a27fff,3078.1,882a103b15fffff
32941.5,8a2a100898c7fff,2989.8,882a103b15fffff
32341.2,8a2a10089377fff,2959.3,882a103b15fffff
30781.0,8a2a100d68f7fff,2826.7,882a103b15fffff
34455.4,8a2a1008b91ffff,3120.9,882a103b15fffff
34338.6,8a2a1008c62ffff,3024.8,882a103b15fffff
33407.8,8a2a100ab597fff,2984.4,882a103b15fffff
34416.6,8a2a100aa29ffff,3040.2,882a103b15fffff
28050.7,8a2a107288f7fff,2890.4,882a103b15fffff
27057.8,8a2a1072c397fff,2815.5,882a103b15fffff
33831.9,8a2a10089997fff,2951.7,882a103b15fffff
27567.5,8a2a1072c08ffff,2891.6,882a103b15fffff
35042.9,8a2a100aa15ffff,3093.2,882a103b15fffff
32623.6,8a2a10725077fff,2924.7,882a103b15fffff
33360.3,8a2a1008b067fff,3044.0,882a103b15fffff
33529.5,8a2a100aa26ffff,2996.6,882a103b15fffff
32774.1,8a2a10725baffff,2909.5,882a103b15fffff
29404.7,8a2a10721a1ffff,3106.8,882a103b15fffff
32447.2,8a2a10725347fff,2933.4,882a103b15fffff
33418.8,8a2a1008b387fff,3016.4,882a103b15fffff
31627.5,8a2a100d63a7fff,2816.1,882a103b15fffff
31170.2,8a2a100d62a7fff,2790.3,882a103b15fffff
31827.1,8a2a1008d227fff,2947.9,882a103b15fffff
33196.9,8a2a1008c177fff,2948.9,882a103b15fffff
36508.9,8a2a100ae70ffff,2999.2,882a103b15fffff
31042.9,8a2a100d688ffff,2837.5,882a103b15fffff
37551.8,8a2a100aad6ffff,3126.4,882a103b15fffff
31329.7,8a2a100d2137fff,2822.0,882a103b15fffff
32135.3,8a2a10725377fff,2853.1,882a103b15fffff
31607.7,8a2a100d6d77fff,2874.5,882a103b15fffff
32239.2,8a2a100d3ca7fff,2895.7,882a103b15fffff
38116.7,8a2a100a13affff,3108.6,882a103b15fffff
33228.2,8a2a107252affff,2972.8,882a103b15fffff
31765.8,8a2a100d218ffff,2879.5,882a103b15fffff
31959.8,8a2a1008ca4ffff,2863.9,882a103b15fffff
33447.7,8a2a10089547fff,3052.2,882a103b15fffff
32438.2,8a2a100ab6b7fff,2906.2,882a103b15fffff
31114.9,8a2a100d62f7fff,2802.4,882a103b15fffff
27438.4,8a2a1072c177fff,2864.3,882a103b15fffff
32648.2,8a2a1008d2a7fff,2933.2,882a103b15fffff
32316.9,8a2a100ab69ffff,2900.9,882a103b15fffff
34513.8,8a2a1008828ffff,3116.1,882a103b15fffff
35043.1,8a2a10088307fff,3144.7,882a103b15fffff
34521.4,8a2a100882effff,3094.7,882a103b15fffff
32712.2,8a2a1008d2f7fff,2974.0,882a103b15fffff
38488.1,8a2a100a131ffff,3141.2,882a103b15fffff
34389.7,8a2a100882c7fff,3086.1,882a103b15fffff
38347.4,8a2a100a10dffff,3140.8,882a103b15fffff
32015.9,8a2a100d2a6ffff,2877.1,882a103b15fffff
33012.0,8a2a1008ba17fff,3014.3,882a103b15fffff
33942.3,8a2a100aa21ffff,3023.8,882a103b15fffff
27420.0,8a2a10728837fff,2825.7,882a103b15fffff
27547.7,8a2a10728827fff,2840.0,882a103b15fffff
38393.0,8a2a1008c0affff,3216.0,882a103b15fffff
37278.5,8a2a100ae117fff,3063.0,882a103b15fffff
27413.0,8a2a1072dcf7fff,2878.8,882a103b15fffff
32031.8,8a2a10725a6ffff,2861.1,882a103b15fffff
27258.3,8a2a10728917fff,2812.3,882a103b15fffff
27865.5,8a2a1072c007fff,2919.6,882a103b15fffff
31548.9,8a2a100d2c67fff,2843.9,882a103b15fffff
35341.2,8a2a10088377fff,3075.8,882a103b15fffff
32990.8,8a2a10089477fff,3006.4,882a103b15fffff
26944.5,8a2a1072ca97fff,2795.2,882a103b15fffff
33679.7,8a2a1008c81ffff,2991.1,882a103b15fffff
33830.3,8a2a1008999ffff,2964.9,882a103b15fffff
27780.7,8a2a1072c127fff,2913.5,882a103b15fffff
26824.0,8a2a1072dc37fff,2791.2,882a103b15fffff
28341.0,8a2a1072cd4ffff,2977.8,882a103b15fffff
34098.3,8a2a1008824ffff,3090.7,882a103b15fffff
31519.6,8a2a1008da17fff,2822.7,882a103b15fffff
33689.1,8a2a10721b17fff,3060.8,882a103b15fffff
38811.8,8a2a100ae307fff,3138.2,882a103b15fffff
37510.4,8a2a100ae137fff,3075.4,882a103b15fffff
31241.1,8a2a100d68a7fff,2848.3,882a103b15fffff
39115.0,8a2a100aecc7fff,3156.2,882a103b15fffff
26783.2,8a2a1072c20ffff,2772.6,882a103b15fffff
32663.8,8a2a100d648ffff,2889.7,882a103b15fffff
34172.6,8a2a100abd8ffff,2942.5,882a103b15fffff
28303.9,8a2a10728d0ffff,2941.3,882a103b15fffff
32480.7,8a2a100ab19ffff,2901.1,882a103b15fffff
31566.4,8a2a1008daa7fff,2819.3,882a103b15fffff
33411.3,8a2a100ab517fff,2984.1,882a103b15fffff
27131.8,8a2a100d352ffff,2906.2,882a103b15fffff
26738.9,8a2a1072ddaffff,2778.0,882a103b15fffff
32448.8,8a2a1008d0d7fff,2942.1,882a103b15fffff
31576.7,8a2a100d68b7fff,2885.0,882a103b15fffff
33982.9,8a2a10088b0ffff,3058.2,882a103b15fffff
31276.2,8a2a1008d91ffff,2831.4,882a103b15fffff
36870.9,8a2a100ae8cffff,3035.3,882a103b15fffff
38347.2,8a2a100a3b4ffff,3132.9,882a103b15fffff
32636.1,8a2a1008d257fff,2933.5,882a103b15fffff
34126.7,8a2a10089c67fff,2975.1,882a103b15fffff
33168.6,8a2a1072586ffff,2951.9,882a103b15fffff
31864.8,8a2a100d2237fff,2912.5,882a103b15fffff
26222.3,8a2a1072cb5ffff,2762.9,882a103b15fffff
35583.7,8a2a10088347fff,3115.8,882a103b15fffff
30985.5,8a2a100d6297fff,2761.7,882a103b15fffff
35072.0,8a2a10089d8ffff,3049.0,882a103b15fffff
34254.6,8a2a1008b92ffff,3085.5,882a103b15fffff
31668.7,8a2a100d45b7fff,2874.2,882a103b15fffff
27143.5,8a2a100d3437fff,2908.9,882a103b15fffff
28019.1,8a2a1072c8affff,2954.3,882a103b15fffff
27536.2,8a2a1072884ffff,2825.9,882a103b15fffff
32601.1,8a2a100d2627fff,2993.3,882a103b15fffff
28018.0,8a2a1072c69ffff,2903.6,882a103b15fffff
32485.9,8a2a100d2667fff,2999.7,882a103b15fffff
33264.8,8a2a1008c2a7fff,2984.2,882a103b15fffff
36265.0,8a2a100ae287fff,2998.3,882a103b15fffff
28106.4,8a2a1072c557fff,2951.6,882a103b15fffff
38465.1,8a2a100aed57fff,3121.9,882a103b15fffff
34657.7,8a2a100895affff,3143.4,882a103b15fffff
33110.4,8a2a1008c057fff,2954.8,882a103b15fffff
32080.1,8a2a100ab727fff,2866.0,882a103b15fffff
